scenario,policy,scenario_seed,requests,delivered,on_time,rejected,travel_ticks,total_delay,reward,unfinished,on_time_rate,completion_rate,mean_delay,travel_per_delivery
tight_deadlines,linear_q_22,120252,17,17,12,0,44,20,140.60000000000005,0,0.7058823529411765,1.0,1.1764705882352942,2.588235294117647
tight_deadlines,linear_q_22,120253,14,14,12,0,38,9,120.40000000000003,0,0.8571428571428571,1.0,0.6428571428571429,2.7142857142857144
tight_deadlines,linear_q_22,120254,16,14,11,2,39,16,99.15000000000003,0,0.6875,0.875,1.1428571428571428,2.7857142857142856
tight_deadlines,linear_q_22,120255,12,12,7,0,43,24,88.15000000000002,0,0.5833333333333334,1.0,2.0,3.5833333333333335
tight_deadlines,linear_q_22,120256,13,13,11,0,42,15,104.80000000000004,0,0.8461538461538461,1.0,1.1538461538461537,3.230769230769231
tight_deadlines,linear_q_22,120257,16,16,12,0,44,8,139.00000000000003,0,0.75,1.0,0.5,2.75
tight_deadlines,linear_q_22,120258,18,15,8,3,45,29,89.95000000000005,0,0.4444444444444444,0.8333333333333334,1.9333333333333333,3.0
tight_deadlines,linear_q_22,120259,12,12,10,0,42,7,100.40000000000005,0,0.8333333333333334,1.0,0.5833333333333334,3.5
tight_deadlines,linear_q_22,120260,15,15,15,0,39,0,136.35000000000008,0,1.0,1.0,0.0,2.6
tight_deadlines,linear_q_22,120261,15,15,14,0,40,13,126.90000000000005,0,0.9333333333333333,1.0,0.8666666666666667,2.6666666666666665
tight_deadlines,linear_q_22,120262,21,15,7,6,42,52,50.90000000000002,0,0.3333333333333333,0.7142857142857143,3.466666666666667,2.8
tight_deadlines,linear_q_22,120263,14,14,11,0,45,10,117.25000000000009,0,0.7857142857142857,1.0,0.7142857142857143,3.2142857142857144
tight_deadlines,linear_q_22,120264,10,10,9,0,35,14,77.94999999999999,0,0.9,1.0,1.4,3.5
tight_deadlines,linear_q_22,120265,15,15,9,0,45,35,109.75000000000006,0,0.6,1.0,2.3333333333333335,3.0
tight_deadlines,linear_q_22,120266,13,13,8,0,36,16,106.20000000000005,0,0.6153846153846154,1.0,1.2307692307692308,2.769230769230769
tight_deadlines,linear_q_22,120267,15,13,9,2,45,37,72.35000000000005,0,0.6,0.8666666666666667,2.8461538461538463,3.4615384615384617
tight_deadlines,linear_q_22,120268,14,14,8,0,41,10,118.65000000000006,0,0.5714285714285714,1.0,0.7142857142857143,2.9285714285714284
tight_deadlines,linear_q_22,120269,16,16,12,0,43,18,132.35000000000005,0,0.75,1.0,1.125,2.6875
tight_deadlines,linear_q_22,120270,14,14,7,0,47,30,102.55000000000005,0,0.5,1.0,2.142857142857143,3.357142857142857
tight_deadlines,linear_q_22,120271,12,12,11,0,38,6,102.50000000000003,0,0.9166666666666666,1.0,0.5,3.1666666666666665
tight_deadlines,linear_q_22,120272,11,11,11,0,36,0,97.40000000000006,0,1.0,1.0,0.0,3.272727272727273
tight_deadlines,linear_q_22,120273,14,14,12,0,44,18,112.00000000000003,0,0.8571428571428571,1.0,1.2857142857142858,3.142857142857143
tight_deadlines,linear_q_22,120274,14,13,10,1,43,22,91.55000000000007,0,0.7142857142857143,0.9285714285714286,1.6923076923076923,3.3076923076923075
tight_deadlines,linear_q_22,120275,16,16,13,0,44,24,127.80000000000008,0,0.8125,1.0,1.5,2.75
tight_deadlines,linear_q_22,120276,7,7,7,0,28,0,60.19999999999997,0,1.0,1.0,0.0,4.0
tight_deadlines,linear_q_22,120277,13,13,10,0,39,11,108.65000000000006,0,0.7692307692307693,1.0,0.8461538461538461,3.0
tight_deadlines,linear_q_22,120278,9,9,7,0,38,7,71.8,0,0.7777777777777778,1.0,0.7777777777777778,4.222222222222222
tight_deadlines,linear_q_22,120279,13,13,12,0,46,21,99.20000000000003,0,0.9230769230769231,1.0,1.6153846153846154,3.5384615384615383
tight_deadlines,linear_q_22,120280,15,15,15,0,39,0,136.35000000000008,0,1.0,1.0,0.0,2.6
tight_deadlines,linear_q_22,120281,8,8,8,0,31,0,69.14999999999999,0,1.0,1.0,0.0,3.875
tight_deadlines,linear_q_22,120282,15,14,7,1,44,47,83.70000000000006,0,0.4666666666666667,0.9333333333333333,3.357142857142857,3.142857142857143
tight_deadlines,linear_q_22,120283,10,10,8,0,38,6,82.49999999999999,0,0.8,1.0,0.6,3.8
tight_deadlines,linear_q_22,120284,14,14,8,0,41,21,110.95000000000003,0,0.5714285714285714,1.0,1.5,2.9285714285714284
tight_deadlines,linear_q_22,120285,15,15,12,0,42,10,128.30000000000007,0,0.8,1.0,0.6666666666666666,2.8
tight_deadlines,linear_q_22,120286,11,11,8,0,41,11,87.95000000000005,0,0.7272727272727273,1.0,1.0,3.727272727272727
tight_deadlines,linear_q_22,120287,12,12,10,0,40,4,103.20000000000005,0,0.8333333333333334,1.0,0.3333333333333333,3.3333333333333335
tight_deadlines,linear_q_22,120288,14,14,10,0,48,31,101.50000000000009,0,0.7142857142857143,1.0,2.2142857142857144,3.4285714285714284
tight_deadlines,linear_q_22,120289,20,17,12,3,45,17,118.35000000000007,0,0.6,0.85,1.0,2.6470588235294117
tight_deadlines,linear_q_22,120290,19,15,11,4,46,27,83.00000000000001,0,0.5789473684210527,0.7894736842105263,1.8,3.066666666666667
tight_deadlines,linear_q_22,120291,11,11,11,0,41,0,95.65000000000005,0,1.0,1.0,0.0,3.727272727272727
tight_deadlines,linear_q_22,120292,13,13,10,0,46,13,104.8000000000001,0,0.7692307692307693,1.0,1.0,3.5384615384615383
tight_deadlines,linear_q_22,120293,11,11,9,0,41,16,84.45000000000002,0,0.8181818181818182,1.0,1.4545454545454546,3.727272727272727
tight_deadlines,linear_q_22,120294,15,13,8,2,40,29,79.7,0,0.5333333333333333,0.8666666666666667,2.230769230769231,3.076923076923077
tight_deadlines,linear_q_22,120295,13,13,10,0,35,7,112.85000000000007,0,0.7692307692307693,1.0,0.5384615384615384,2.6923076923076925
tight_deadlines,linear_q_22,120296,20,17,11,3,48,44,98.40000000000008,0,0.55,0.85,2.588235294117647,2.823529411764706
tight_deadlines,linear_q_22,120297,16,16,15,0,42,1,144.60000000000008,0,0.9375,1.0,0.0625,2.625
tight_deadlines,linear_q_22,120298,17,15,9,1,48,20,84.30000000000001,1,0.5294117647058824,0.8823529411764706,1.3333333333333333,3.2
tight_deadlines,linear_q_22,120299,17,15,8,1,46,24,80.8,1,0.47058823529411764,0.8823529411764706,1.6,3.066666666666667
tight_deadlines,linear_q_33,120000,12,12,8,0,41,11,97.95000000000006,0,0.6666666666666666,1.0,0.9166666666666666,3.4166666666666665
tight_deadlines,linear_q_33,120001,9,9,8,0,35,1,77.05000000000001,0,0.8888888888888888,1.0,0.1111111111111111,3.888888888888889
tight_deadlines,linear_q_33,120002,11,11,10,0,37,2,95.65000000000003,0,0.9090909090909091,1.0,0.18181818181818182,3.3636363636363638
tight_deadlines,linear_q_33,120003,17,15,6,2,40,33,96.90000000000008,0,0.35294117647058826,0.8823529411764706,2.2,2.6666666666666665
tight_deadlines,linear_q_33,120004,19,15,6,4,45,52,65.85000000000004,0,0.3157894736842105,0.7894736842105263,3.466666666666667,3.0
tight_deadlines,linear_q_33,120005,15,14,11,1,43,17,105.05000000000004,0,0.7333333333333333,0.9333333333333333,1.2142857142857142,3.0714285714285716
tight_deadlines,linear_q_33,120006,11,11,9,0,36,4,94.60000000000004,0,0.8181818181818182,1.0,0.36363636363636365,3.272727272727273
tight_deadlines,linear_q_33,120007,14,14,12,0,46,25,106.40000000000006,0,0.8571428571428571,1.0,1.7857142857142858,3.2857142857142856
tight_deadlines,linear_q_33,120008,15,15,13,0,42,4,132.50000000000003,0,0.8666666666666667,1.0,0.26666666666666666,2.8
tight_deadlines,linear_q_33,120009,13,13,13,0,43,0,114.95000000000005,0,1.0,1.0,0.0,3.3076923076923075
tight_deadlines,linear_q_33,120010,15,15,11,0,45,29,113.95000000000005,0,0.7333333333333333,1.0,1.9333333333333333,3.0
tight_deadlines,linear_q_33,120011,22,16,7,6,44,45,65.10000000000004,0,0.3181818181818182,0.7272727272727273,2.8125,2.75
tight_deadlines,linear_q_33,120012,18,16,9,2,40,33,106.90000000000006,0,0.5,0.8888888888888888,2.0625,2.5
tight_deadlines,linear_q_33,120013,12,12,9,0,40,4,103.20000000000005,0,0.75,1.0,0.3333333333333333,3.3333333333333335
tight_deadlines,linear_q_33,120014,16,16,11,0,46,18,131.3000000000001,0,0.6875,1.0,1.125,2.875
tight_deadlines,linear_q_33,120015,13,13,9,0,40,15,105.50000000000007,0,0.6923076923076923,1.0,1.1538461538461537,3.076923076923077
tight_deadlines,linear_q_33,120016,16,16,13,0,48,29,122.90000000000008,0,0.8125,1.0,1.8125,3.0
tight_deadlines,linear_q_33,120017,18,15,8,3,43,18,98.35000000000007,0,0.4444444444444444,0.8333333333333334,1.2,2.8666666666666667
tight_deadlines,linear_q_33,120018,12,12,11,0,40,7,101.10000000000008,0,0.9166666666666666,1.0,0.5833333333333334,3.3333333333333335
tight_deadlines,linear_q_33,120019,8,8,5,0,36,12,59.0,0,0.625,1.0,1.5,4.5
tight_deadlines,linear_q_33,120020,16,16,14,0,39,11,138.65,0,0.875,1.0,0.6875,2.4375
tight_deadlines,linear_q_33,120021,12,12,8,0,41,34,81.85000000000005,0,0.6666666666666666,1.0,2.8333333333333335,3.4166666666666665
tight_deadlines,linear_q_33,120022,10,10,10,0,38,0,86.70000000000002,0,1.0,1.0,0.0,3.8
tight_deadlines,linear_q_33,120023,16,15,8,1,45,22,110.85000000000002,0,0.5,0.9375,1.4666666666666666,3.0
tight_deadlines,linear_q_33,120024,14,14,11,0,41,4,122.8500000000001,0,0.7857142857142857,1.0,0.2857142857142857,2.9285714285714284
tight_deadlines,linear_q_33,120025,16,16,10,0,43,24,128.1500000000001,0,0.625,1.0,1.5,2.6875
tight_deadlines,linear_q_33,120026,11,11,9,0,36,7,92.50000000000006,0,0.8181818181818182,1.0,0.6363636363636364,3.272727272727273
tight_deadlines,linear_q_33,120027,12,12,9,0,41,7,100.75000000000006,0,0.75,1.0,0.5833333333333334,3.4166666666666665
tight_deadlines,linear_q_33,120028,10,10,7,0,38,15,76.20000000000005,0,0.7,1.0,1.5,3.8
tight_deadlines,linear_q_33,120029,13,13,13,0,36,0,117.40000000000003,0,1.0,1.0,0.0,2.769230769230769
tight_deadlines,linear_q_33,120030,14,14,9,0,41,16,114.45000000000007,0,0.6428571428571429,1.0,1.1428571428571428,2.9285714285714284
tight_deadlines,linear_q_33,120031,14,14,10,0,44,18,112.00000000000004,0,0.7142857142857143,1.0,1.2857142857142858,3.142857142857143
tight_deadlines,linear_q_33,120032,13,13,11,0,43,6,110.75000000000003,0,0.8461538461538461,1.0,0.46153846153846156,3.3076923076923075
tight_deadlines,linear_q_33,120033,8,8,8,0,32,0,68.79999999999998,0,1.0,1.0,0.0,4.0
tight_deadlines,linear_q_33,120034,15,15,13,0,42,11,127.60000000000008,0,0.8666666666666667,1.0,0.7333333333333333,2.8
tight_deadlines,linear_q_33,120035,12,12,11,0,39,2,104.95000000000007,0,0.9166666666666666,1.0,0.16666666666666666,3.25
tight_deadlines,linear_q_33,120036,17,12,4,4,48,50,11.400000000000013,1,0.23529411764705882,0.7058823529411765,4.166666666666667,4.0
tight_deadlines,linear_q_33,120037,17,17,12,0,45,15,143.75000000000003,0,0.7058823529411765,1.0,0.8823529411764706,2.6470588235294117
tight_deadlines,linear_q_33,120038,17,16,11,1,46,29,115.60000000000004,0,0.6470588235294118,0.9411764705882353,1.8125,2.875
tight_deadlines,linear_q_33,120039,19,16,7,3,45,38,93.65000000000005,0,0.3684210526315789,0.8421052631578947,2.375,2.8125
tight_deadlines,linear_q_33,120040,16,16,12,0,46,28,124.30000000000003,0,0.75,1.0,1.75,2.875
tight_deadlines,linear_q_33,120041,16,16,13,0,44,14,134.8000000000001,0,0.8125,1.0,0.875,2.75
tight_deadlines,linear_q_33,120042,15,14,8,1,39,20,104.35000000000008,0,0.5333333333333333,0.9333333333333333,1.4285714285714286,2.7857142857142856
tight_deadlines,linear_q_33,120043,11,11,10,0,38,1,96.00000000000006,0,0.9090909090909091,1.0,0.09090909090909091,3.4545454545454546
tight_deadlines,linear_q_33,120044,19,15,8,4,43,33,79.85000000000002,0,0.42105263157894735,0.7894736842105263,2.2,2.8666666666666667
tight_deadlines,linear_q_33,120045,17,14,8,3,45,56,61.05000000000001,0,0.47058823529411764,0.8235294117647058,4.0,3.2142857142857144
tight_deadlines,linear_q_33,120046,17,15,10,2,44,10,111.60000000000012,0,0.5882352941176471,0.8823529411764706,0.6666666666666666,2.933333333333333
tight_deadlines,linear_q_33,120047,19,17,12,2,40,25,122.50000000000009,0,0.631578947368421,0.8947368421052632,1.4705882352941178,2.3529411764705883
tight_deadlines,linear_q_33,120048,10,10,8,0,39,4,83.55000000000004,0,0.8,1.0,0.4,3.9
tight_deadlines,linear_q_33,120049,23,16,7,7,48,53,50.10000000000003,0,0.30434782608695654,0.6956521739130435,3.3125,3.0
tight_deadlines,linear_q_33,120050,15,14,9,1,37,21,104.35000000000007,0,0.6,0.9333333333333333,1.5,2.642857142857143
tight_deadlines,linear_q_33,120051,16,16,13,0,42,5,141.80000000000007,0,0.8125,1.0,0.3125,2.625
tight_deadlines,linear_q_33,120052,14,14,12,0,34,4,125.30000000000004,0,0.8571428571428571,1.0,0.2857142857142857,2.4285714285714284
tight_deadlines,linear_q_33,120053,13,13,10,0,38,20,102.7000000000001,0,0.7692307692307693,1.0,1.5384615384615385,2.923076923076923
tight_deadlines,linear_q_33,120054,15,14,9,1,39,26,100.15000000000003,0,0.6,0.9333333333333333,1.8571428571428572,2.7857142857142856
tight_deadlines,linear_q_33,120055,18,14,7,4,47,46,59.35000000000004,0,0.3888888888888889,0.7777777777777778,3.2857142857142856,3.357142857142857
tight_deadlines,linear_q_33,120056,14,14,11,0,44,8,119.00000000000007,0,0.7857142857142857,1.0,0.5714285714285714,3.142857142857143
tight_deadlines,linear_q_33,120057,13,13,12,0,40,1,115.30000000000007,0,0.9230769230769231,1.0,0.07692307692307693,3.076923076923077
tight_deadlines,linear_q_33,120058,12,12,9,0,40,4,103.20000000000005,0,0.75,1.0,0.3333333333333333,3.3333333333333335
tight_deadlines,linear_q_33,120059,6,6,6,0,32,0,48.799999999999976,0,1.0,1.0,0.0,5.333333333333333
tight_deadlines,linear_q_33,120060,13,13,10,0,42,7,110.40000000000003,0,0.7692307692307693,1.0,0.5384615384615384,3.230769230769231
tight_deadlines,linear_q_33,120061,18,15,8,3,43,44,80.15000000000005,0,0.4444444444444444,0.8333333333333334,2.933333333333333,2.8666666666666667
tight_deadlines,linear_q_33,120062,14,14,10,0,44,14,114.80000000000008,0,0.7142857142857143,1.0,1.0,3.142857142857143
tight_deadlines,linear_q_33,120063,8,8,8,0,33,0,68.44999999999999,0,1.0,1.0,0.0,4.125
tight_deadlines,linear_q_33,120064,14,12,7,1,46,24,64.1,1,0.5,0.8571428571428571,2.0,3.8333333333333335
tight_deadlines,linear_q_33,120065,11,11,11,0,39,0,96.35000000000002,0,1.0,1.0,0.0,3.5454545454545454
tight_deadlines,linear_q_33,120066,13,13,9,0,44,17,102.70000000000007,0,0.6923076923076923,1.0,1.3076923076923077,3.3846153846153846
tight_deadlines,linear_q_33,120067,7,7,6,0,31,1,58.44999999999998,0,0.8571428571428571,1.0,0.14285714285714285,4.428571428571429
tight_deadlines,linear_q_33,120068,14,13,7,1,40,37,82.10000000000004,0,0.5,0.9285714285714286,2.8461538461538463,3.076923076923077
tight_deadlines,linear_q_33,120069,17,14,7,3,47,65,54.050000000000026,0,0.4117647058823529,0.8235294117647058,4.642857142857143,3.357142857142857
tight_deadlines,linear_q_33,120070,17,16,10,1,44,10,129.60000000000008,0,0.5882352941176471,0.9411764705882353,0.625,2.75
tight_deadlines,linear_q_33,120071,11,11,10,0,40,16,84.80000000000003,0,0.9090909090909091,1.0,1.4545454545454546,3.6363636363636362
tight_deadlines,linear_q_33,120072,8,8,8,0,32,0,68.8,0,1.0,1.0,0.0,4.0
tight_deadlines,linear_q_33,120073,14,14,12,0,41,11,117.95000000000007,0,0.8571428571428571,1.0,0.7857142857142857,2.9285714285714284
tight_deadlines,linear_q_33,120074,15,15,10,0,45,28,114.65000000000002,0,0.6666666666666666,1.0,1.8666666666666667,3.0
tight_deadlines,linear_q_33,120075,16,14,8,2,44,47,75.70000000000003,0,0.5,0.875,3.357142857142857,3.142857142857143
tight_deadlines,linear_q_33,120076,14,14,13,0,40,1,125.30000000000007,0,0.9285714285714286,1.0,0.07142857142857142,2.857142857142857
tight_deadlines,linear_q_33,120077,14,14,14,0,36,0,127.40000000000006,0,1.0,1.0,0.0,2.5714285714285716
tight_deadlines,linear_q_33,120078,11,11,8,0,42,20,81.30000000000005,0,0.7272727272727273,1.0,1.8181818181818181,3.8181818181818183
tight_deadlines,linear_q_33,120079,14,14,12,0,45,32,101.8500000000001,0,0.8571428571428571,1.0,2.2857142857142856,3.2142857142857144
tight_deadlines,linear_q_33,120080,15,15,13,0,43,17,123.05000000000004,0,0.8666666666666667,1.0,1.1333333333333333,2.8666666666666667
tight_deadlines,linear_q_33,120081,12,12,9,0,43,19,91.65000000000009,0,0.75,1.0,1.5833333333333333,3.5833333333333335
tight_deadlines,linear_q_33,120082,15,15,14,0,45,1,133.5500000000001,0,0.9333333333333333,1.0,0.06666666666666667,3.0
tight_deadlines,linear_q_33,120083,10,10,10,0,36,0,87.4,0,1.0,1.0,0.0,3.6
tight_deadlines,linear_q_33,120084,16,13,10,3,42,18,78.70000000000003,0,0.625,0.8125,1.3846153846153846,3.230769230769231
tight_deadlines,linear_q_33,120085,19,16,8,3,43,38,94.35000000000005,0,0.42105263157894735,0.8421052631578947,2.375,2.6875
tight_deadlines,linear_q_33,120086,7,7,7,0,30,0,59.49999999999997,0,1.0,1.0,0.0,4.285714285714286
tight_deadlines,linear_q_33,120087,19,18,16,1,40,12,149.60000000000008,0,0.8421052631578947,0.9473684210526315,0.6666666666666666,2.2222222222222223
tight_deadlines,linear_q_33,120088,17,14,8,3,45,49,65.95000000000003,0,0.47058823529411764,0.8235294117647058,3.5,3.2142857142857144
tight_deadlines,linear_q_33,120089,13,13,9,0,45,15,103.75000000000009,0,0.6923076923076923,1.0,1.1538461538461537,3.4615384615384617
tight_deadlines,linear_q_33,120090,8,8,8,0,32,0,68.8,0,1.0,1.0,0.0,4.0
tight_deadlines,linear_q_33,120091,11,11,6,0,44,13,85.50000000000007,0,0.5454545454545454,1.0,1.1818181818181819,4.0
tight_deadlines,linear_q_33,120092,13,12,6,1,42,21,82.6,0,0.46153846153846156,0.9230769230769231,1.75,3.5
tight_deadlines,linear_q_33,120093,10,10,6,0,38,15,76.20000000000006,0,0.6,1.0,1.5,3.8
tight_deadlines,linear_q_33,120094,16,15,11,1,40,13,118.90000000000008,0,0.6875,0.9375,0.8666666666666667,2.6666666666666665
tight_deadlines,linear_q_33,120095,19,17,8,2,45,24,121.45000000000009,0,0.42105263157894735,0.8947368421052632,1.411764705882353,2.6470588235294117
tight_deadlines,linear_q_33,120096,10,10,8,0,39,9,80.05000000000001,0,0.8,1.0,0.9,3.9
tight_deadlines,linear_q_33,120097,16,16,14,0,40,2,144.60000000000008,0,0.875,1.0,0.125,2.5
tight_deadlines,linear_q_33,120098,21,15,8,6,42,32,64.90000000000003,0,0.38095238095238093,0.7142857142857143,2.1333333333333333,2.8
tight_deadlines,linear_q_33,120099,11,11,10,0,38,3,94.60000000000002,0,0.9090909090909091,1.0,0.2727272727272727,3.4545454545454546
tight_deadlines,linear_q_33,120100,16,14,8,2,47,29,87.25000000000001,0,0.5,0.875,2.0714285714285716,3.357142857142857
tight_deadlines,linear_q_33,120101,18,17,11,1,46,30,124.90000000000005,0,0.6111111111111112,0.9444444444444444,1.7647058823529411,2.7058823529411766
tight_deadlines,linear_q_33,120102,9,9,9,0,43,0,74.95,0,1.0,1.0,0.0,4.777777777777778
tight_deadlines,linear_q_33,120103,13,13,10,0,43,13,105.8500000000001,0,0.7692307692307693,1.0,1.0,3.3076923076923075
tight_deadlines,linear_q_33,120104,13,13,12,0,35,2,116.35000000000002,0,0.9230769230769231,1.0,0.15384615384615385,2.6923076923076925
tight_deadlines,linear_q_33,120105,9,9,5,0,31,5,75.65000000000003,0,0.5555555555555556,1.0,0.5555555555555556,3.4444444444444446
tight_deadlines,linear_q_33,120106,18,17,9,1,47,30,124.55000000000005,0,0.5,0.9444444444444444,1.7647058823529411,2.764705882352941
tight_deadlines,linear_q_33,120107,13,13,10,0,41,12,107.25000000000003,0,0.7692307692307693,1.0,0.9230769230769231,3.1538461538461537
tight_deadlines,linear_q_33,120108,19,17,9,2,46,38,111.30000000000008,0,0.47368421052631576,0.8947368421052632,2.235294117647059,2.7058823529411766
tight_deadlines,linear_q_33,120109,17,17,12,0,46,16,142.70000000000002,0,0.7058823529411765,1.0,0.9411764705882353,2.7058823529411766
tight_deadlines,linear_q_33,120110,15,14,11,1,39,8,112.75000000000007,0,0.7333333333333333,0.9333333333333333,0.5714285714285714,2.7857142857142856
tight_deadlines,linear_q_33,120111,16,15,10,0,48,12,108.4000000000001,1,0.625,0.9375,0.8,3.2
tight_deadlines,linear_q_33,120112,16,16,14,0,44,17,132.70000000000007,0,0.875,1.0,1.0625,2.75
tight_deadlines,linear_q_33,120113,13,11,6,2,39,37,54.45,0,0.46153846153846156,0.8461538461538461,3.3636363636363638,3.5454545454545454
tight_deadlines,linear_q_33,120114,13,13,12,0,43,3,112.85000000000008,0,0.9230769230769231,1.0,0.23076923076923078,3.3076923076923075
tight_deadlines,linear_q_33,120115,14,14,13,0,38,3,124.60000000000005,0,0.9285714285714286,1.0,0.21428571428571427,2.7142857142857144
tight_deadlines,linear_q_33,120116,17,16,13,1,42,9,131.00000000000006,0,0.7647058823529411,0.9411764705882353,0.5625,2.625
tight_deadlines,linear_q_33,120117,16,16,10,0,45,25,126.75000000000009,0,0.625,1.0,1.5625,2.8125
tight_deadlines,linear_q_33,120118,15,15,15,0,41,0,135.65000000000006,0,1.0,1.0,0.0,2.7333333333333334
tight_deadlines,linear_q_33,120119,17,15,11,2,45,32,95.85000000000002,0,0.6470588235294118,0.8823529411764706,2.1333333333333333,3.0
tight_deadlines,linear_q_33,120120,14,14,11,0,40,11,118.30000000000008,0,0.7857142857142857,1.0,0.7857142857142857,2.857142857142857
tight_deadlines,linear_q_33,120121,15,15,12,0,39,8,130.75000000000006,0,0.8,1.0,0.5333333333333333,2.6
tight_deadlines,linear_q_33,120122,16,15,13,1,46,5,122.40000000000008,0,0.8125,0.9375,0.3333333333333333,3.066666666666667
tight_deadlines,linear_q_33,120123,15,14,10,0,46,20,94.9000000000001,1,0.6666666666666666,0.9333333333333333,1.4285714285714286,3.2857142857142856
tight_deadlines,linear_q_33,120124,14,14,11,0,41,9,119.35000000000005,0,0.7857142857142857,1.0,0.6428571428571429,2.9285714285714284
tight_deadlines,linear_q_33,120125,18,17,11,1,46,33,122.80000000000008,0,0.6111111111111112,0.9444444444444444,1.9411764705882353,2.7058823529411766
tight_deadlines,linear_q_33,120126,14,14,9,0,40,14,116.20000000000006,0,0.6428571428571429,1.0,1.0,2.857142857142857
tight_deadlines,linear_q_33,120127,13,13,10,0,47,11,105.85000000000007,0,0.7692307692307693,1.0,0.8461538461538461,3.6153846153846154
tight_deadlines,linear_q_33,120128,17,13,5,4,45,63,38.150000000000006,0,0.29411764705882354,0.7647058823529411,4.846153846153846,3.4615384615384617
tight_deadlines,linear_q_33,120129,15,13,8,1,48,16,70.60000000000002,1,0.5333333333333333,0.8666666666666667,1.2307692307692308,3.6923076923076925
tight_deadlines,linear_q_33,120130,12,12,9,0,42,16,94.10000000000002,0,0.75,1.0,1.3333333333333333,3.5
tight_deadlines,linear_q_33,120131,16,16,12,0,44,21,129.9000000000001,0,0.75,1.0,1.3125,2.75
tight_deadlines,linear_q_33,120132,15,14,9,0,48,26,76.69999999999999,1,0.6,0.9333333333333333,1.8571428571428572,3.4285714285714284
tight_deadlines,linear_q_33,120133,13,12,8,0,46,9,83.30000000000007,1,0.6153846153846154,0.9230769230769231,0.75,3.8333333333333335
tight_deadlines,linear_q_33,120134,12,12,10,0,40,13,96.90000000000006,0,0.8333333333333334,1.0,1.0833333333333333,3.3333333333333335
tight_deadlines,linear_q_33,120135,14,14,10,0,42,13,116.20000000000007,0,0.7142857142857143,1.0,0.9285714285714286,3.0
tight_deadlines,linear_q_33,120136,18,15,8,3,44,55,72.10000000000001,0,0.4444444444444444,0.8333333333333334,3.6666666666666665,2.933333333333333
tight_deadlines,linear_q_33,120137,14,13,10,1,39,14,98.55000000000003,0,0.7142857142857143,0.9285714285714286,1.0769230769230769,3.0
tight_deadlines,linear_q_33,120138,13,12,11,1,43,3,94.85000000000004,0,0.8461538461538461,0.9230769230769231,0.25,3.5833333333333335
tight_deadlines,linear_q_33,120139,8,8,7,0,36,4,64.60000000000001,0,0.875,1.0,0.5,4.5
tight_deadlines,linear_q_33,120140,13,12,8,1,38,23,82.60000000000007,0,0.6153846153846154,0.9230769230769231,1.9166666666666667,3.1666666666666665
tight_deadlines,linear_q_33,120141,13,13,7,0,40,24,99.20000000000003,0,0.5384615384615384,1.0,1.8461538461538463,3.076923076923077
tight_deadlines,linear_q_33,120142,12,12,10,0,43,4,102.15000000000008,0,0.8333333333333334,1.0,0.3333333333333333,3.5833333333333335
tight_deadlines,linear_q_33,120143,14,14,8,0,42,24,108.50000000000006,0,0.5714285714285714,1.0,1.7142857142857142,3.0
tight_deadlines,linear_q_33,120144,15,12,7,2,48,40,38.59999999999998,1,0.4666666666666667,0.8,3.3333333333333335,4.0
tight_deadlines,linear_q_33,120145,9,9,9,0,36,0,77.4,0,1.0,1.0,0.0,4.0
tight_deadlines,linear_q_33,120146,15,14,11,1,46,34,92.10000000000007,0,0.7333333333333333,0.9333333333333333,2.4285714285714284,3.2857142857142856
tight_deadlines,linear_q_33,120147,10,10,8,0,34,4,85.30000000000001,0,0.8,1.0,0.4,3.4
tight_deadlines,linear_q_33,120148,18,16,12,2,42,24,112.50000000000003,0,0.6666666666666666,0.8888888888888888,1.5,2.625
tight_deadlines,linear_q_33,120149,9,9,9,0,38,0,76.70000000000002,0,1.0,1.0,0.0,4.222222222222222
tight_deadlines,linear_q_33,120150,16,15,11,1,44,25,109.10000000000005,0,0.6875,0.9375,1.6666666666666667,2.933333333333333
tight_deadlines,linear_q_33,120151,11,11,9,0,37,10,90.05000000000004,0,0.8181818181818182,1.0,0.9090909090909091,3.3636363636363638
tight_deadlines,linear_q_33,120152,14,13,10,1,40,10,101.0000000000001,0,0.7142857142857143,0.9285714285714286,0.7692307692307693,3.076923076923077
tight_deadlines,linear_q_33,120153,15,12,7,2,44,25,51.89999999999998,1,0.4666666666666667,0.8,2.0833333333333335,3.6666666666666665
tight_deadlines,linear_q_33,120154,20,15,6,5,47,64,48.75000000000002,0,0.3,0.75,4.266666666666667,3.1333333333333333
tight_deadlines,linear_q_33,120155,15,15,12,0,46,34,110.10000000000008,0,0.8,1.0,2.2666666666666666,3.066666666666667
tight_deadlines,linear_q_33,120156,11,11,10,0,41,3,93.55000000000004,0,0.9090909090909091,1.0,0.2727272727272727,3.727272727272727
tight_deadlines,linear_q_33,120157,17,13,7,3,48,47,44.10000000000002,1,0.4117647058823529,0.7647058823529411,3.6153846153846154,3.6923076923076925
tight_deadlines,linear_q_33,120158,12,12,11,0,41,1,104.95000000000006,0,0.9166666666666666,1.0,0.08333333333333333,3.4166666666666665
tight_deadlines,linear_q_33,120159,15,15,9,0,45,29,113.95000000000006,0,0.6,1.0,1.9333333333333333,3.0
tight_deadlines,linear_q_33,120160,14,14,12,0,43,4,122.15000000000012,0,0.8571428571428571,1.0,0.2857142857142857,3.0714285714285716
